CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
9/29/2024,3:00:44.64 PM,0m 1.0s,1.0,55.3539681637437,13.4213261373558,0,0,,0,0,0,0,0,0,0,0,0,0,2.8,0.3,-9.7,350.3,,Auto Takeoff,Auto Fly,Takeoff (App Auto),20,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.7,345.3,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.779,1025,2901,14.897,False,3.694,3.704,3.7,3.681,0.023,False,False,3.448,113.5,113.5,113.5,,1,,,10,5986.6,1535.04,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539833491175,13.4211793411548,6.0009,Flight mode changed to Auto Takeoff.,
9/29/2024,3:00:44.74 PM,0m 1.1s,1.1,55.3539681619543,13.4213261356981,0,0,,0,0,0,0,0,0,0,0,0,0,2.8,0.3,-9.7,350.3,,Auto Takeoff,Auto Fly,Takeoff (App Auto),20,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.7,345.3,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.779,1025,2901,14.897,False,3.694,3.704,3.7,3.681,0.023,False,False,3.448,113.5,113.5,113.5,,1,,,10,5986.6,1535.04,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539833491175,13.4211793411548,6.0009,,
9/29/2024,3:00:44.84 PM,0m 1.2s,1.2,55.3539681645683,13.4213261362237,0,0,,0,0,0,0,0,0,0,0,0,0,2.8,0.3,-9.8,350.2,,Auto Takeoff,Auto Fly,Takeoff (App Auto),20,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.7,345.3,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.779,1025,2901,14.897,False,3.694,3.704,3.7,3.681,0.023,False,False,3.448,113.5,113.5,113.5,,1,,,10,5986.6,1535.04,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539833491175,13.4211793411548,6.0009,,
9/29/2024,3:00:44.94 PM,0m 1.3s,1.3,55.3539681625882,13.4213261350784,0,0,,0,0,0,0,0,0,0,0,0,0,2.8,0.3,-9.7,350.3,,Auto Takeoff,Auto Fly,Takeoff (App Auto),20,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.7,345.3,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.779,1025,2901,14.816,False,3.694,3.704,3.7,3.681,0.023,False,False,3.448,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539833491175,13.4211793411548,6.0009,,
9/29/2024,3:00:45.04 PM,0m 1.4s,1.4,55.3539681647139,13.421326136154,0,0,,0,0,0,0,0,0,0,0,0,0,2.8,0.3,-9.8,350.2,,Auto Takeoff,Auto Fly,Takeoff (App Auto),20,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.7,345.3,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.779,1025,2901,14.816,False,3.694,3.704,3.7,3.681,0.023,False,False,3.448,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539833491175,13.4211793411548,6.0009,,
9/29/2024,3:00:45.14 PM,0m 1.5s,1.5,55.3539681633218,13.421326135798,0,0,,0,0,0,0,0,0,0,0,0,0,2.8,0.3,-9.8,350.2,,Auto Takeoff,Auto Fly,Takeoff (App Auto),20,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.7,345.3,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.816,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539833491175,13.4211793411548,6.0009,,
9/29/2024,3:00:45.24 PM,0m 1.6s,1.6,55.3539681676,13.4213261400739,0,0,,0,0,0,0,0,0,0,0,0,0,2.8,0.3,-9.8,350.2,,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.7,345.3,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.816,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539833491175,13.4211793411548,6.0009,,
9/29/2024,3:00:45.34 PM,0m 1.7s,1.7,55.3539681694933,13.4213261556104,0,0,,0,0,0,0,0,0,0,0,0,0,1.8,0.4,-10,350,,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.7,345.3,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.816,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539833491175,13.4211793411548,6.0009,,
9/29/2024,3:00:45.44 PM,0m 1.8s,1.8,55.3539681835624,13.4213261942201,0,0,,0,0,0,0,0,0,0,0,0,0,-1.2,0,-10.4,349.6,,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.7,345.3,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.816,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539540239014,13.4211526313343,6.0009,,
9/29/2024,3:00:45.54 PM,0m 1.9s,1.9,55.3539682189517,13.421326279055,0,0,,0,0,0,0,0,0,0,0,0,0,-3,-0.6,-10.6,349.4,,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,False,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.8,345.2,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.816,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539540239014,13.4211526313343,6.0009,,
9/29/2024,3:00:45.64 PM,0m 2.0s,2.0,55.3539682998136,13.4213263933845,0,0,,0,0,0.223694,0.223694,0.223694,0.223694,0,0,-0.223694,0,-3.4,-0.8,-10.1,349.9,38.7,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.8,345.2,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.816,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.5,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539540239014,13.4211526313343,6.0009,,
9/29/2024,3:00:45.74 PM,0m 2.1s,2.1,55.3539684337728,13.4213265314821,0,0,,0,0.1,0.223694,0.223694,0.223694,0.223694,0,0,-0.671082,0,-0.9,-1,-10.1,349.9,30.3,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.8,345.2,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.816,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.6,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539540239014,13.4211526313343,6.0009,,
9/29/2024,3:00:45.84 PM,0m 2.2s,2.2,55.3539685346279,13.4213267530527,0,0,,0,0.2,0.316351,0.316351,0.223694,0.223694,0.223694,0.223694,-0.894776,0,1.1,-0.8,-10.2,349.8,51.3,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.8,345.2,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.816,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,1,,,10,6123.7,1570.18,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539612483092,13.4213247978412,2.6,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539540239014,13.4211526313343,6.0009,,
9/29/2024,3:00:45.94 PM,0m 2.3s,2.3,55.3539686595037,13.4213269808452,0.3,0.3,,0,0.2,0.316351,0.316351,0.223694,0.223694,0.223694,0.223694,-1.11847,0,1.9,-1,-10.4,349.6,46.0,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.8,345.2,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.757,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,,,,10,6698.6,1717.60,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,0.1,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539540239014,13.4211526313343,6.0009,Home Point Updated.,
9/29/2024,3:00:46.04 PM,0m 2.4s,2.4,55.3539686651429,13.421327212874,0.3,0.3,0.6,0,0.3,0.447388,0.447388,0,0.223694,0.447388,0.447388,-1.11847,0,1.5,-1.8,-10.5,349.5,87.5,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.8,345.2,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.82,1023,2901,14.757,False,3.708,3.714,3.709,3.689,0.025,False,False,4.083,113.5,113.5,113.5,,,,,10,6698.6,1717.60,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,0.2,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539540239014,13.4211526313343,6.0009,Home Point Recorded. RTH Altitude:  30m.,
9/29/2024,3:00:46.14 PM,0m 2.5s,2.5,55.3539687025529,13.4213275691234,0.6,0.6,0.6,1,0.4,0.447388,0.447388,0,0.223694,0.447388,0.447388,-1.11847,0,0.5,-2.4,-10.5,349.5,79.5,Auto Takeoff,Auto Fly,Takeoff (App Auto),19,5,True,,Mavic 2,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-14.8,345.2,False,False,False,False,False,True,,True,Needs Formatted,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,36,14.546,1022,2901,14.757,False,3.634,3.652,3.645,3.616,0.036,False,False,7.367,113.5,113.5,113.5,,,,,10,6698.6,1717.60,,Idle,,25,,10,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,55.3539682944175,13.4213263867747,0.2,,984.2,True,1,1,False,False,False,False,,False,False,False,Course Lock,98.4,31,16.4,18,,,,,Calm,False,False,iOS,4.3.64,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,216.3,2175.9,392.7,31.641516,9.171454,0,164,Zoomster 2,0M63G820H1V008,0K8HFB801103C3,0VELF7E10601P2,0P2AF8T534023X,,iOS,4.3.64,111C2313-DD9C-4E0D-B5A9-A6F7704ADE73,0M63G820H1V008,0K8HFB801103C3,,0VELF7E10601P2,0P2AF8T534023X,55.3539540239014,13.4211526313343,6.0009,,
